timestamp,demand_mw,supply_mw,loadshed_mw,remarks
2026-07-13T08:00,12344,12222,122,
2026-07-13T09:00,12450,12383,67,
2026-07-13T10:00,12450,12450,0,
2026-07-13T11:00,12750,12750,0,
2026-07-13T12:00,13218,13195,23,Day Peak
2026-07-13T13:00,13246,13231,15,
2026-07-13T14:00,13082,13082,0,
2026-07-13T15:00,13138,13138,0,
2026-07-13T16:00,13028,13028,0,
2026-07-13T17:00,12887,12887,0,
2026-07-13T18:00,12856,12856,0,
2026-07-13T19:00,13950,13950,0,
2026-07-13T19:30,14869,14820,49,Evening Peak
2026-07-13T20:00,15084,15004,80,
2026-07-13T21:00,15070,14953,117,
2026-07-13T22:00,14820,14673,147,
2026-07-13T23:00,14558,14249,309,
2026-07-14T00:00,14449,14014,435,
2026-07-14T01:00,14248,13806,442,
2026-07-14T02:00,13812,13392,420,
2026-07-14T03:00,13559,13157,402,
2026-07-14T04:00,13152,12759,393,
2026-07-14T05:00,13091,12704,387,
2026-07-14T06:00,12805,12457,348,
2026-07-14T07:00,12841,12530,311,
2026-07-14T08:00,12801,12500,301,
2026-07-14T09:00,13182,12950,232,
2026-07-14T10:00,13451,13294,157,
2026-07-14T11:00,13790,13700,90,
2026-07-14T12:00,14372,14224,148,Day Peak
2026-07-14T13:00,14541,14470,71,
2026-07-14T14:00,14569,14498,71,
2026-07-14T15:00,14510,14332,178,
2026-07-14T16:00,14861,14700,161,
2026-07-14T17:00,14385,14300,85,
2026-07-14T18:00,13936,13859,77,
2026-07-14T19:00,15151,14850,301,
2026-07-14T19:30,16207,15636,571,
2026-07-14T20:00,16123,15691,432,
2026-07-14T21:00,16317,15638,679,Evening Peak
2026-07-14T22:00,16125,15577,548,
2026-07-14T23:00,16316,15705,611,
2026-07-15T00:00,16465,14796,1669,
2026-07-15T01:00,16107,15028,1079,
2026-07-15T02:00,15353,15091,262,
2026-07-15T03:00,14813,14569,244,
2026-07-15T04:00,14498,14010,488,
2026-07-15T05:00,14209,13666,543,
2026-07-15T06:00,13809,13507,302,
2026-07-15T07:00,13929,13484,445,
2026-07-15T08:00,13948,13546,402,
2026-07-15T09:00,14076,13714,362,
2026-07-15T10:00,14114,13927,187,
2026-07-15T11:00,14349,14100,249,
2026-07-15T12:00,14807,14225,582,Day Peak
2026-07-15T13:00,14925,14221,704,
2026-07-15T14:00,14715,13984,731,
2026-07-15T15:00,15043,13971,1072,
2026-07-15T16:00,14825,13969,856,
2026-07-15T17:00,14747,13836,911,
2026-07-15T18:00,14068,13583,485,
2026-07-15T19:00,15395,14560,835,
2026-07-15T19:30,16156,14934,1222,
2026-07-15T20:00,16308,15092,1216,
2026-07-15T21:00,16363,15257,1106,Evening Peak
2026-07-15T22:00,16110,15500,610,
2026-07-15T23:00,16078,15445,633,
2026-07-16T00:00,16149,15368,781,
2026-07-16T01:00,15576,15317,259,
2026-07-16T02:00,15103,14859,244,
2026-07-16T03:00,14679,14430,249,
2026-07-16T04:00,14263,13889,374,
2026-07-16T05:00,13876,13552,324,
2026-07-16T06:00,13671,13369,302,
2026-07-16T07:00,13362,13078,284,
2026-07-16T08:00,13520,13259,261,
2026-07-16T09:00,13723,13485,238,
2026-07-16T10:00,13770,13652,118,
2026-07-16T11:00,14104,14014,90,
2026-07-16T12:00,14365,14322,43,Day Peak
2026-07-16T13:00,14723,14586,137,
2026-07-16T14:00,14629,14498,131,
2026-07-16T15:00,14671,14531,140,
2026-07-16T16:00,14478,14306,172,
2026-07-16T17:00,13863,13713,150,
2026-07-16T18:00,13790,13623,167,
2026-07-16T19:00,14865,14650,215,
2026-07-16T19:30,16008,15758,250,
2026-07-16T20:00,15945,15553,392,
2026-07-16T21:00,16139,15624,515,Evening Peak
2026-07-16T22:00,15898,15312,586,
2026-07-16T23:00,15959,15180,779,
2026-07-17T00:00,16100,14496,1604,
2026-07-17T01:00,15961,14144,1817,
2026-07-17T02:00,15570,13828,1742,
2026-07-17T03:00,15316,13800,1516,
2026-07-17T04:00,14018,13540,478,
2026-07-17T05:00,13756,13431,325,
2026-07-17T06:00,13210,12948,262,
2026-07-17T07:00,12609,12391,218,
2026-07-17T08:00,12314,12172,142,
2026-07-17T09:00,12049,11962,87,
2026-07-17T10:00,11893,11833,60,
2026-07-17T11:00,11996,11954,42,
2026-07-17T12:00,12544,12529,15,Day Peak
2026-07-17T13:00,13225,13215,10,
2026-07-17T14:00,12610,12590,20,
2026-07-17T15:00,12337,12319,18,
2026-07-17T16:00,11896,11896,0,
2026-07-17T17:00,11716,11716,0,
2026-07-17T18:00,11696,11696,0,
2026-07-17T19:00,12894,12894,0,
2026-07-17T19:30,14331,14331,0,
2026-07-17T20:00,14444,14444,0,
2026-07-17T21:00,14507,14475,32,Evening Peak
2026-07-17T22:00,14685,14654,31,
2026-07-17T23:00,14772,14736,36,
2026-07-18T00:00,14906,14841,65,
2026-07-18T01:00,14119,13934,185,
2026-07-18T02:00,13744,13577,167,
2026-07-18T03:00,13174,13000,174,
2026-07-18T04:00,13044,12874,170,
2026-07-18T05:00,12798,12641,157,
2026-07-18T06:00,12660,12478,182,
2026-07-18T07:00,12428,12267,161,
2026-07-18T08:00,12578,12422,156,
2026-07-18T09:00,12923,12751,172,
2026-07-18T10:00,13118,12900,218,
2026-07-18T11:00,13367,13201,166,
2026-07-18T12:00,13956,13737,219,Day Peak
2026-07-18T13:00,14291,13956,335,
2026-07-18T14:00,14144,13817,327,
2026-07-18T15:00,14232,13911,321,
2026-07-18T16:00,13927,13685,242,
2026-07-18T17:00,13519,13311,208,
2026-07-18T18:00,13466,13264,202,
2026-07-18T19:00,14851,14610,241,
2026-07-18T19:30,15635,15241,394,
2026-07-18T20:00,15551,15157,394,
2026-07-18T21:00,15714,15199,515,Evening Peak
2026-07-18T22:00,15613,15168,445,
2026-07-18T23:00,15706,15247,459,
2026-07-19T00:00,15636,14982,654,
2026-07-19T01:00,15123,14547,576,
2026-07-19T02:00,14688,14066,622,
2026-07-19T03:00,14344,13728,616,
2026-07-19T04:00,14158,13576,582,
2026-07-19T05:00,13793,13276,517,
2026-07-19T06:00,13430,12928,502,
2026-07-19T07:00,13350,12948,402,
2026-07-19T08:00,13538,13132,406,
2026-07-19T09:00,13643,13252,391,
2026-07-19T10:00,13700,13396,304,
2026-07-19T11:00,14088,13900,188,
2026-07-19T12:00,14500,14256,244,Day Peak
2026-07-19T13:00,14656,14450,206,
2026-07-19T14:00,14440,14067,373,
2026-07-19T15:00,14579,14095,484,
2026-07-19T16:00,14233,13776,457,
2026-07-19T17:00,13671,13326,345,
2026-07-19T18:00,13489,13150,339,
2026-07-19T19:00,14810,14450,360,
2026-07-19T19:30,15479,15039,440,Evening Peak
2026-07-19T20:00,15430,15130,300,
2026-07-19T21:00,15155,14860,295,
2026-07-19T22:00,15392,15120,272,
2026-07-19T23:00,15040,14743,297,
2026-07-20T00:00,15101,14768,333,
2026-07-20T01:00,14612,14539,73,
2026-07-20T02:00,14348,14305,43,
2026-07-20T03:00,13984,13951,33,
2026-07-20T04:00,13705,13683,22,
2026-07-20T05:00,13517,13352,165,
2026-07-20T06:00,12932,12780,152,
2026-07-20T07:00,12885,12697,188,
2026-07-20T08:00,13026,12817,209,
2026-07-20T09:00,13201,12980,221,
2026-07-20T10:00,13262,13158,104,
2026-07-20T11:00,13359,13300,59,
2026-07-20T12:00,13638,13560,78,Day Peak
2026-07-20T13:00,13643,13569,74,
2026-07-20T14:00,13608,13500,108,
2026-07-20T15:00,13418,13279,139,
2026-07-20T16:00,13089,12951,138,
2026-07-20T17:00,12878,12743,135,
2026-07-20T18:00,12760,12600,160,
2026-07-20T19:00,13999,13800,199,
2026-07-20T19:30,14884,14713,171,Evening Peak
2026-07-20T20:00,14786,14750,36,
2026-07-20T21:00,14763,14749,14,
2026-07-20T22:00,14610,14586,24,
2026-07-20T23:00,14295,14263,32,
2026-07-21T00:00,14272,14064,208,
2026-07-21T01:00,13859,13650,209,
2026-07-21T02:00,13485,13298,187,
2026-07-21T03:00,13041,12862,179,
2026-07-21T04:00,12731,12609,122,
2026-07-21T05:00,12515,12396,119,
2026-07-21T06:00,12394,12263,131,
2026-07-21T07:00,12605,12447,158,
2026-07-21T08:00,12754,12602,152,
2026-07-21T09:00,12910,12778,132,
2026-07-21T10:00,13075,13005,70,
2026-07-21T11:00,13372,13332,40,
2026-07-21T12:00,13592,13577,15,Day Peak
2026-07-21T13:00,13891,13816,75,
2026-07-21T14:00,13799,13645,154,
2026-07-21T15:00,13831,13591,240,
2026-07-21T16:00,13619,13482,137,
2026-07-21T17:00,13435,13211,224,
2026-07-21T18:00,13382,13166,216,
2026-07-21T19:00,14941,14794,147,
2026-07-21T19:30,15454,15240,214,
2026-07-21T20:00,15589,15248,341,Evening Peak
2026-07-21T21:00,15230,15104,126,
2026-07-21T22:00,15051,14928,123,
2026-07-21T23:00,15016,14824,192,
2026-07-22T00:00,14759,14271,488,
2026-07-22T01:00,14452,13982,470,
2026-07-22T02:00,14075,13693,382,
2026-07-22T03:00,13633,13313,320,
2026-07-22T04:00,13353,13026,327,
2026-07-22T05:00,13060,12683,377,
2026-07-22T06:00,12551,12200,351,
2026-07-22T07:00,12848,12477,371,
2026-07-22T08:00,12871,12497,374,
2026-07-22T09:00,13016,12784,232,
2026-07-22T10:00,13342,13312,30,
2026-07-22T11:00,13547,13529,18,
2026-07-22T12:00,14060,13884,176,Day Peak
2026-07-22T13:00,14141,13798,343,
2026-07-22T14:00,13894,13334,560,
2026-07-22T15:00,14182,13523,659,
2026-07-22T16:00,13619,13055,564,
2026-07-22T17:00,13168,12783,385,
2026-07-22T18:00,13144,12823,321,
2026-07-22T19:00,14271,14113,158,
2026-07-22T19:30,15046,14836,210,
2026-07-22T20:00,14950,14778,172,
2026-07-22T21:00,15070,14852,218,Evening Peak
2026-07-22T22:00,14872,14730,142,
2026-07-22T23:00,14753,14451,302,
2026-07-23T00:00,14678,14125,553,
2026-07-23T01:00,14167,13707,460,
2026-07-23T02:00,13711,13254,457,
2026-07-23T03:00,13389,12971,418,
2026-07-23T04:00,13112,12744,368,
2026-07-23T05:00,12765,12444,321,
2026-07-23T06:00,12443,12134,309,
2026-07-23T07:00,12578,12260,318,
2026-07-23T08:00,12669,12374,295,
2026-07-23T09:00,12943,12620,323,
2026-07-23T10:00,13207,13124,83,
2026-07-23T11:00,13254,13156,98,
2026-07-23T12:00,13995,13635,360,Day Peak
2026-07-23T13:00,14142,13841,301,
2026-07-23T14:00,13887,13565,322,
2026-07-23T15:00,14034,13652,382,
2026-07-23T16:00,13554,13162,392,
2026-07-23T17:00,13035,12789,246,
2026-07-23T18:00,12985,12850,135,
2026-07-23T19:00,14281,14150,131,
2026-07-23T19:30,14846,14633,213,Evening Peak
2026-07-23T20:00,15103,14902,201,
2026-07-23T21:00,14992,14780,212,
2026-07-23T22:00,14749,14517,232,
2026-07-23T23:00,14668,14397,271,
2026-07-24T00:00,14440,13757,683,
2026-07-24T01:00,14042,13118,924,
2026-07-24T02:00,13209,12695,514,
2026-07-24T03:00,12995,12509,486,
2026-07-24T04:00,12838,12281,557,
2026-07-24T05:00,12445,11934,511,
2026-07-24T06:00,11834,11395,439,
2026-07-24T07:00,11907,11421,486,
2026-07-24T08:00,11599,11189,410,
2026-07-24T09:00,11556,11154,402,
2026-07-24T10:00,11404,11150,254,
2026-07-24T11:00,11638,11400,238,
2026-07-24T12:00,12432,12246,186,Day Peak
2026-07-24T13:00,12908,12660,248,
2026-07-24T14:00,12446,12201,245,
2026-07-24T15:00,12314,12148,166,
2026-07-24T16:00,11736,11560,176,
2026-07-24T17:00,11512,11339,173,
2026-07-24T18:00,11431,11260,171,
2026-07-24T19:00,12864,12544,320,
2026-07-24T19:30,13738,13398,340,
2026-07-24T20:00,14093,13783,310,
2026-07-24T21:00,14103,13881,222,Evening Peak
2026-07-24T22:00,14251,13928,323,
2026-07-24T23:00,14398,13974,424,
2026-07-25T00:00,14331,13877,454,
2026-07-25T01:00,13845,13374,471,
2026-07-25T02:00,13578,13116,462,
2026-07-25T03:00,13124,12672,452,
2026-07-25T04:00,12889,12446,443,
2026-07-25T05:00,12626,12220,406,
2026-07-25T06:00,12316,11900,416,
2026-07-25T07:00,12363,11967,396,
2026-07-25T08:00,12600,12200,400,
2026-07-25T09:00,12805,12357,448,
2026-07-25T10:00,13004,12657,347,
2026-07-25T11:00,13392,13025,367,
2026-07-25T12:00,14073,13590,483,Day Peak
2026-07-25T13:00,14116,13637,479,
2026-07-25T14:00,14197,13574,623,
2026-07-25T15:00,14430,13634,796,
2026-07-25T16:00,14418,13597,821,
2026-07-25T17:00,14140,13472,668,
2026-07-25T18:00,13823,13273,550,
2026-07-25T19:00,15391,14786,605,
2026-07-25T19:30,15966,15173,793,
2026-07-25T20:00,15926,15057,869,Evening Peak
2026-07-25T21:00,15858,15011,847,
2026-07-25T22:00,15782,14824,958,
2026-07-25T23:00,15794,14832,962,
2026-07-26T00:00,15733,14356,1377,
2026-07-26T01:00,15483,13960,1523,
2026-07-26T02:00,15029,13819,1210,
2026-07-26T03:00,14555,13612,943,
2026-07-26T04:00,14237,13348,889,
2026-07-26T05:00,13990,13208,782,
2026-07-26T06:00,13487,12766,721,
2026-07-26T07:00,13412,12752,660,
2026-07-26T08:00,13691,13020,671,
2026-07-26T09:00,13733,13085,648,
2026-07-26T10:00,14277,13560,717,
2026-07-26T11:00,14455,13729,726,
2026-07-26T12:00,14899,13742,1157,Day Peak
2026-07-26T13:00,15011,13845,1166,
2026-07-26T14:00,15198,13976,1222,
2026-07-26T15:00,15195,13905,1290,
2026-07-26T16:00,14832,13624,1208,
2026-07-26T17:00,14777,13666,1111,
2026-07-26T18:00,14373,13495,878,
2026-07-26T19:00,15299,14550,749,
2026-07-26T19:30,16367,15485,882,
2026-07-26T20:00,16383,15378,1005,
2026-07-26T21:00,16327,15264,1063,Evening Peak
2026-07-26T22:00,16306,15314,992,
2026-07-26T23:00,16252,15141,1111,
2026-07-27T00:00,16241,14572,1669,
2026-07-27T01:00,15866,14159,1707,
2026-07-27T02:00,15573,13933,1640,
2026-07-27T03:00,15047,13750,1297,
2026-07-27T04:00,14390,13629,761,
2026-07-27T05:00,14183,13442,741,
2026-07-27T06:00,13768,13078,690,
2026-07-27T07:00,13453,12828,625,
2026-07-27T08:00,13577,12952,625,
2026-07-27T09:00,13635,12985,650,
2026-07-27T10:00,13744,13340,404,
2026-07-27T11:00,14132,13352,780,
2026-07-27T12:00,14591,13808,783,Day Peak
2026-07-27T13:00,14837,13941,896,
2026-07-27T14:00,14889,13946,943,
2026-07-27T15:00,15039,13890,1149,
2026-07-27T16:00,14588,13563,1025,
2026-07-27T17:00,14498,13499,999,
2026-07-27T18:00,14140,13390,750,
2026-07-27T19:00,15039,14532,507,
2026-07-27T19:30,16072,15396,676,
2026-07-27T20:00,16070,15355,715,
2026-07-27T21:00,16077,15295,782,Evening Peak
2026-07-27T22:00,16016,15334,682,
2026-07-27T23:00,15868,15141,727,
2026-07-28T00:00,16163,14473,1690,
2026-07-28T01:00,15360,14130,1230,
2026-07-28T02:00,15007,13985,1022,
2026-07-28T03:00,14575,13855,720,
2026-07-28T04:00,14194,13518,676,
2026-07-28T05:00,13909,13348,561,
2026-07-28T06:00,13745,13199,546,
2026-07-28T07:00,13672,13081,591,
2026-07-28T08:00,13504,12969,535,
2026-07-28T09:00,13485,12973,512,
2026-07-28T10:00,13819,13116,703,
2026-07-28T11:00,13979,13146,833,
2026-07-28T12:00,14757,13373,1384,Day Peak
2026-07-28T13:00,14874,13647,1227,
2026-07-28T14:00,15118,13766,1352,
2026-07-28T15:00,15107,13781,1326,
2026-07-28T16:00,14812,13772,1040,
2026-07-28T17:00,14564,13613,951,
2026-07-28T18:00,13852,13420,432,
2026-07-28T19:00,15437,14344,1093,
2026-07-28T19:30,16195,14644,1551,
2026-07-28T20:00,16200,14575,1625,
2026-07-28T21:00,16309,14872,1437,Evening Peak
2026-07-28T22:00,16080,14964,1116,
2026-07-28T23:00,16133,14497,1636,
2026-07-29T00:00,16292,13814,2478,
2026-07-29T01:00,15898,13342,2556,
2026-07-29T02:00,15587,13055,2532,
2026-07-29T03:00,15437,13028,2409,
2026-07-29T04:00,15167,12838,2329,
2026-07-29T05:00,15088,12871,2217,
2026-07-29T06:00,14643,12727,1916,
2026-07-29T07:00,14577,12981,1596,
2026-07-29T08:00,14625,12993,1632,
2026-07-29T09:00,14661,13150,1511,
2026-07-29T10:00,14845,13504,1341,
2026-07-29T11:00,14641,14008,633,
2026-07-29T12:00,15213,14095,1118,Day Peak
2026-07-29T13:00,15447,14101,1346,
2026-07-29T14:00,15248,13654,1594,
2026-07-29T15:00,15246,13465,1781,
2026-07-29T16:00,15307,13517,1790,
2026-07-29T17:00,14913,13274,1639,
2026-07-29T18:00,13980,13540,440,
2026-07-29T19:00,15556,14020,1536,
2026-07-29T19:30,15957,14058,1899,
2026-07-29T20:00,16091,14052,2039,
2026-07-29T21:00,16428,14093,2335,Evening Peak
2026-07-29T22:00,16319,14178,2141,
2026-07-29T23:00,16357,14091,2266,
2026-07-30T00:00,16180,13715,2465,
2026-07-30T01:00,15605,13271,2334,
2026-07-30T02:00,15371,13180,2191,
2026-07-30T03:00,15065,12950,2115,
2026-07-30T04:00,15002,12957,2045,
2026-07-30T05:00,14183,13013,1170,
2026-07-30T06:00,13168,12755,413,
2026-07-30T07:00,13158,12691,467,
2026-07-30T08:00,13375,12931,444,
2026-07-30T09:00,13226,12650,576,
2026-07-30T10:00,13809,12800,1009,
2026-07-30T11:00,14393,13018,1375,
2026-07-30T12:00,14947,12998,1949,Day Peak
2026-07-30T13:00,15035,13048,1987,
2026-07-30T14:00,14959,12957,2002,
2026-07-30T15:00,15182,12852,2330,
2026-07-30T16:00,14683,12854,1829,
2026-07-30T17:00,14631,13000,1631,
2026-07-30T18:00,14242,13010,1232,
2026-07-30T19:00,15670,14264,1406,
2026-07-30T19:30,16012,14369,1643,
2026-07-30T20:00,15821,14450,1371,
2026-07-30T21:00,16264,14785,1479,Evening Peak
2026-07-30T22:00,15703,14649,1054,
2026-07-30T23:00,15526,14042,1484,
2026-07-31T00:00,15595,13357,2238,
2026-07-31T01:00,15036,12875,2161,
2026-07-31T02:00,15040,12968,2072,
2026-07-31T03:00,14890,12836,2054,
2026-07-31T04:00,14687,12736,1951,
2026-07-31T05:00,14359,12441,1918,
2026-07-31T06:00,13067,12488,579,
2026-07-31T07:00,12878,12553,325,
2026-07-31T08:00,12646,12440,206,
2026-07-31T09:00,12623,12400,223,
2026-07-31T10:00,12442,12270,172,
2026-07-31T11:00,12667,12623,44,
2026-07-31T12:00,13415,13051,364,Day Peak
2026-07-31T13:00,13823,13163,660,
2026-07-31T14:00,13530,13003,527,
2026-07-31T15:00,13692,12626,1066,
2026-07-31T16:00,13249,12617,632,
2026-07-31T17:00,12596,12596,0,
2026-07-31T18:00,12295,12295,0,
2026-07-31T19:00,13708,13591,117,
2026-07-31T19:30,14968,13955,1013,
2026-07-31T20:00,14965,13662,1303,
2026-07-31T21:00,15534,14018,1516,Evening Peak
2026-07-31T22:00,15443,14194,1249,
2026-07-31T23:00,15674,13986,1688,
2026-08-01T00:00,16141,13395,2746,
2026-08-01T01:00,15272,12482,2790,
2026-08-01T02:00,15114,12374,2740,
2026-08-01T03:00,14989,12309,2680,
2026-08-01T04:00,14642,12036,2606,
2026-08-01T05:00,14759,12200,2559,
2026-08-01T06:00,14414,12194,2220,
2026-08-01T07:00,14052,12196,1856,
2026-08-01T08:00,14297,12404,1893,
2026-08-01T09:00,14547,12547,2000,
2026-08-01T10:00,14871,12825,2046,
2026-08-01T11:00,14880,12993,1887,
2026-08-01T12:00,15593,12942,2651,Day Peak
2026-08-01T13:00,15364,12907,2457,
2026-08-01T14:00,15475,12961,2514,
2026-08-01T15:00,15600,13085,2515,
2026-08-01T16:00,15571,13193,2378,
2026-08-01T17:00,14979,13250,1729,
2026-08-01T18:00,14669,13618,1051,
2026-08-01T19:00,15971,14285,1686,
2026-08-01T19:30,16462,14576,1886,
2026-08-01T20:00,16513,14565,1948,
2026-08-01T21:00,16648,14576,2072,Evening Peak
2026-08-01T22:00,16334,14754,1580,
2026-08-01T23:00,16330,14456,1874,
2026-08-02T00:00,15953,13279,2674,
2026-08-02T01:00,15725,12772,2953,
2026-08-02T02:00,15532,12552,2980,
2026-08-02T03:00,15355,12341,3014,
2026-08-02T04:00,15245,12313,2932,
2026-08-02T05:00,15158,12320,2838,
2026-08-02T06:00,15031,12402,2629,
2026-08-02T07:00,14956,12480,2476,
2026-08-02T08:00,14960,12270,2690,
2026-08-02T09:00,15258,12472,2786,
2026-08-02T10:00,14958,13158,1800,
2026-08-02T11:00,15168,13596,1572,
2026-08-02T12:00,15914,13749,2165,Day Peak
2026-08-02T13:00,15581,13330,2251,
2026-08-02T14:00,15703,13330,2373,
2026-08-02T15:00,16084,13450,2634,
2026-08-02T16:00,15604,13185,2419,
2026-08-02T17:00,15264,13201,2063,
2026-08-02T18:00,14958,13410,1548,
2026-08-02T19:00,16106,14324,1782,
2026-08-02T19:30,16573,14752,1821,
2026-08-02T20:00,16497,14909,1588,
2026-08-02T21:00,17053,14837,2216,Evening Peak
2026-08-02T22:00,16422,14556,1866,
2026-08-02T23:00,16463,14082,2381,
2026-08-03T00:00,16551,13300,3251,
2026-08-03T01:00,16044,12532,3512,
2026-08-03T02:00,15952,12468,3484,
2026-08-03T03:00,15788,12390,3398,
2026-08-03T04:00,15536,12225,3311,
2026-08-03T05:00,15205,11971,3234,
2026-08-03T06:00,14686,11392,3294,
2026-08-03T07:00,14638,11599,3039,
2026-08-03T08:00,14854,11823,3031,
2026-08-03T09:00,15020,12016,3004,
2026-08-03T10:00,15085,12429,2656,
2026-08-03T11:00,14944,12870,2074,
2026-08-03T12:00,15731,13015,2716,Day Peak
2026-08-03T13:00,15833,13210,2623,
2026-08-03T14:00,15828,13416,2412,
2026-08-03T15:00,15940,13363,2577,
2026-08-03T16:00,15691,13480,2211,
2026-08-03T17:00,15436,13324,2112,
2026-08-03T18:00,15372,13458,1914,
2026-08-03T19:00,16767,14402,2365,
2026-08-03T19:30,16951,14592,2359,
2026-08-03T20:00,16743,14649,2094,
2026-08-03T21:00,16926,14593,2333,Evening Peak
2026-08-03T22:00,16525,14672,1853,
2026-08-03T23:00,16771,14106,2665,
2026-08-04T00:00,16635,13403,3232,
2026-08-04T01:00,15876,12870,3006,
2026-08-04T02:00,15749,12950,2799,
2026-08-04T03:00,15513,12829,2684,
2026-08-04T04:00,15360,12797,2563,
2026-08-04T05:00,15199,12893,2306,
2026-08-04T06:00,14794,12711,2083,
2026-08-04T07:00,14370,12483,1887,
2026-08-04T08:00,14546,12774,1772,
2026-08-04T09:00,14702,12863,1839,
2026-08-04T10:00,14526,13300,1226,
2026-08-04T11:00,14820,13473,1347,
2026-08-04T12:00,15445,13424,2021,Day Peak
2026-08-04T13:00,15411,13568,1843,
2026-08-04T14:00,15294,13374,2020,
2026-08-04T15:00,15539,13255,2284,
2026-08-04T16:00,15190,13195,1995,
2026-08-04T17:00,14762,13254,1508,
2026-08-04T18:00,14712,13518,1194,
2026-08-04T19:00,16142,14261,1880,
2026-08-04T19:30,16368,14413,1955,
2026-08-04T20:00,16412,14484,1928,
2026-08-04T21:00,16637,14452,2185,Evening Peak
2026-08-04T22:00,16253,14444,1809,
2026-08-04T23:00,16257,14296,1961,
2026-08-05T00:00,16036,13105,2931,
2026-08-05T01:00,15593,12623,2970,
2026-08-05T02:00,15410,12533,2877,
2026-08-05T03:00,15184,12438,2746,
2026-08-05T04:00,15049,12384,1665,
2026-08-05T05:00,14825,12221,2604,
2026-08-05T06:00,14024,12120,1904,
2026-08-05T07:00,13189,12260,929,
2026-08-05T08:00,12689,12270,419,
2026-08-05T09:00,12246,11987,259,
2026-08-05T10:00,12042,11922,120,
2026-08-05T11:00,12241,12122,119,
2026-08-05T12:00,12603,12508,95,Day Peak
2026-08-05T13:00,12706,12706,0,
2026-08-05T14:00,12397,12397,0,
2026-08-05T15:00,12197,12197,0,
2026-08-05T16:00,11671,11671,0,
2026-08-05T17:00,11600,11600,0,
2026-08-05T18:00,11700,11700,0,
2026-08-05T19:00,13260,13250,10,
2026-08-05T19:30,13930,13920,10,
2026-08-05T20:00,13810,13810,0,
2026-08-05T21:00,14094,14094,0,Evening Peak
2026-08-05T22:00,14013,14013,0,
2026-08-05T23:00,13996,13996,0,
2026-08-06T00:00,13755,13654,101,
2026-08-06T01:00,13348,13303,45,
2026-08-06T02:00,12909,12873,36,
2026-08-06T03:00,12508,12508,0,
2026-08-06T04:00,12182,12182,0,
2026-08-06T05:00,11917,11917,0,
2026-08-06T06:00,11781,11781,0,
2026-08-06T07:00,12007,12007,0,
2026-08-06T08:00,12271,12271,0,
2026-08-06T09:00,12553,12553,0,
2026-08-06T10:00,13046,12998,48,
2026-08-06T11:00,13111,13020,91,
2026-08-06T12:00,13840,13639,201,Day Peak
2026-08-06T13:00,14099,13774,325,
2026-08-06T14:00,13859,13601,258,
2026-08-06T15:00,13865,13726,139,
2026-08-06T16:00,13463,13361,102,
2026-08-06T17:00,13126,13081,45,
2026-08-06T18:00,12952,12952,0,
2026-08-06T19:00,14836,13755,1081,
2026-08-06T19:30,15074,13903,1171,
2026-08-06T20:00,15051,14202,849,
2026-08-06T21:00,15585,14180,1405,Evening Peak
2026-08-06T22:00,15187,14168,1019,
2026-08-06T23:00,15156,13681,1475,
2026-08-07T00:00,15088,13061,2027,
2026-08-07T01:00,14533,12646,1887,
2026-08-07T02:00,14329,12542,1787,
2026-08-07T03:00,14120,12381,1739,
2026-08-07T04:00,13884,12217,1667,
2026-08-07T05:00,13338,12090,1248,
2026-08-07T06:00,12566,11937,629,
2026-08-07T07:00,12087,11419,668,
2026-08-07T08:00,11656,11450,206,
2026-08-07T09:00,11318,11182,136,
2026-08-07T10:00,11362,11336,26,
2026-08-07T11:00,11429,11429,0,
2026-08-07T12:00,12141,12102,39,Day Peak
2026-08-07T13:00,13146,12634,512,
2026-08-07T14:00,12372,12179,193,
2026-08-07T15:00,12401,12153,248,
2026-08-07T16:00,12047,11922,125,
2026-08-07T17:00,11569,11488,81,
2026-08-07T18:00,11525,11449,76,
2026-08-07T19:00,13142,12812,330,
2026-08-07T19:30,14223,13752,471,
2026-08-07T20:00,14589,13692,897,
2026-08-07T21:00,14959,13917,1042,Evening Peak
2026-08-07T22:00,14960,13966,994,
2026-08-07T23:00,15022,13538,1484,
2026-08-08T00:00,15208,12838,2370,
2026-08-08T01:00,14805,12173,2632,
2026-08-08T02:00,14764,12233,2531,
2026-08-08T03:00,14437,12005,2432,
2026-08-08T04:00,14164,11984,2180,
2026-08-08T05:00,14072,12051,2021,
2026-08-08T06:00,13582,11848,1734,
2026-08-08T07:00,13406,11840,1566,
2026-08-08T08:00,13604,12174,1430,
2026-08-08T09:00,13739,12234,1505,
2026-08-08T10:00,13615,12704,911,
2026-08-08T11:00,14067,12795,1272,
2026-08-08T12:00,14574,12764,1810,Day Peak
2026-08-08T13:00,14902,12899,2003,
2026-08-08T14:00,14884,12757,2127,
2026-08-08T15:00,15377,12419,2958,
2026-08-08T16:00,14976,12198,2778,
2026-08-08T17:00,14896,12362,2534,
2026-08-08T18:00,14744,12534,2210,
2026-08-08T19:00,16057,13460,2597,
2026-08-08T19:30,16458,13777,2681,
2026-08-08T20:00,16224,14255,1969,
2026-08-08T21:00,16879,14224,2655,Evening Peak
2026-08-08T22:00,16317,13875,2442,
2026-08-08T23:00,16282,13404,2878,
2026-08-09T00:00,16446,12838,3604,
2026-08-09T01:00,15850,12345,3505,
2026-08-09T02:00,15683,12276,3407,
2026-08-09T03:00,15473,12158,3315,
